"","X","SNP.Name","Position..cM.","Mean.LOD","Mean.P.Value","Variance.LOD","Variance.P.Value","Joint.LOD","Joint.P.Value","Mean.Est.Intercept","Mean.SE.Intercept","Var.Est.Intercept","Var.SE.Intercept","Mean.Est.QTL","Mean.SE.QTL","Var.Est.QTL","Var.SE.QTL","Mean.Est.Env","Mean.SE.Env","A.Mean.Est","A.Mean.Lower.Bound","A.Mean.Upper.Bound","A.Standard.Deviation.Est","A.Standard.Deviation.Lower.Bound","A.Standard.Deviation.Upper.Bound","B.Mean.Est","B.Mean.Lower.Bound","B.Mean.Upper.Bound","B.Standard.Deviation.Est","B.Standard.Deviation.Lower.Bound","B.Standard.Deviation.Upper.Bound"
"1388",1388,"mmp155",3065.56,8.12902536526554,0.00435621580554292,1.38840919432968,0.238673932388546,9.4193378798238,0.00900775919841613,57.8693107471872,0.444336874554916,5.72280251399042,0.0575191734300881,0.999474324644111,0.163147966757515,0.044407768894813,0.044407768894813,0.920418539398549,0.0727888281978944,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485,63.8189335614485
"1389",1389,"mmp149a",3066.46,8.12849157099085,0.00435749853301303,1.3878189105997,0.238773778963776,9.41818974530811,0.00901293174259053,57.8693047533767,0.444340384081615,5.72281165405542,0.0575197802089703,0.999479961942009,0.163154240933009,0.044399772476329,0.044399772476329,0.920418005837462,0.0727888703456713,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773,63.9273264401773
"1390",1390,"mmp86",3067.46,7.81487696625098,0.00518178755548944,1.93356447245953,0.164369000707126,9.66161844504742,0.00798006100730694,57.915101003342,0.442074814736298,5.71508456177262,0.0571800357101728,0.967134317451143,0.161026709233417,0.0520870395825604,0.0520870395825604,0.921315707024315,0.0727719148489751,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446,63.9302846178446
"1391",1391,"nfd104e",3068.37,7.81603867713864,0.00517845769668291,1.93392831780316,0.164329307203367,9.66325796295236,0.00797352196144181,57.9150683635592,0.442071694976617,5.71508100789226,0.0571795686576653,0.967155292108599,0.16101822725612,0.052089430758736,0.052089430758736,0.921315279644676,0.0727718612596269,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004,64.1230394808004
"1392",1392,"IDP326",3073.64,9.40691316331767,0.00216168843911381,2.75166886761725,0.0971529757303458,11.9900119689793,0.00249116206527899,57.7775435491699,0.443889793876835,5.70376776814537,0.0581430027438835,1.06208245673596,0.161111593175918,0.0625033054502578,0.0625033054502578,0.920337382076675,0.0727036364638771,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925
"1393",1393,"nfa104",3074.96,6.96238359922633,0.00832410648977169,2.41903842866177,0.119868489308925,9.31570307400264,0.00948682260965379,57.9509721728901,0.44510731178637,5.7107336696922,0.0582698341477448,0.91983589824999,0.162243867483378,0.058863402859193,0.058863402859193,0.918880816767506,0.0727829680200936,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528,63.9818956336528
"1394",1394,"gpm117b",3077.52,8.04315188090286,0.00456759936636935,2.47600391761868,0.115595613939082,10.5261939870547,0.00517923978296019,57.8772101659865,0.444712414274432,5.70994567100131,0.0580943623133109,0.991089348113972,0.162606619839481,0.0596465146080694,0.0596465146080694,0.91873972206928,0.0727510506301776,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232,64.4359504132232
"1395",1395,"AY110562",3080.46,18.4879810594182,1.7097913658169e-05,1.07884904953134,0.298955174190859,19.4373423980799,6.01498746778241e-05,57.1235247431657,0.452447689464549,5.7240325777101,0.0641665067898917,1.54407176333668,0.166780313096286,0.0405172071583945,0.0405172071583945,0.918150854611846,0.0725612917873268,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896,64.3432835820896
"1396",1396,"AY110355",3086.56,21.0047574260787,4.58144330078241e-06,1.54645660868053,0.213659304660721,22.3247264144644,1.41986565465285e-05,57.1520202439929,0.444742017753818,5.71530765804778,0.0652111814482866,1.59384315906255,0.161461870976052,0.0470080164298144,0.0470080164298144,0.921782116213184,0.0724690463679052,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432,63.9003387916432
"1397",1397,"IDP2421",3089.66,16.4049103448679,5.11525452393226e-05,3.50140382887251,0.0613168320631719,19.6607300816896,5.37931167277714e-05,57.4458614402025,0.440263025702996,5.69474616338844,0.0655307926132273,1.3960107736632,0.160141262852936,0.070143814649685,0.070143814649685,0.920191882509889,0.0724913467073687,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014,64.5394295302014
"1398",1398,"IDP2356",3089.68,16.4048995434168,5.11528367305344e-05,3.50139123381953,0.0613172983686749,19.6607059741018,5.37937651428206e-05,57.4458610547479,0.440263073001736,5.69474626532636,0.0655304290852481,1.39601065886171,0.160141302766041,0.0701437018432298,0.0701437018432298,0.920191887643206,0.0724913476846357,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925,64.2030319436925
"1399",1399,"mmc0371",3091.36,8.18772472550868,0.00421747855605506,5.23422153008003,0.0221467174289366,13.2272892926931,0.00134193235696834,57.8985089278657,0.441146066285757,5.67745009740411,0.057663185231996,0.996006282187787,0.161939991320807,0.0862690320091427,0.0862690320091427,0.917828983875863,0.0726134853799501,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995,64.0823723228995
"1400",1400,"umc2284",3092.46,8.41927239870528,0.00371264337753309,4.66563545002032,0.0307720343159667,12.8842902537863,0.0015929858560724,57.8693273954583,0.44216209541746,5.68210431806757,0.0577095919587625,1.01201948736997,0.162261111438814,0.0815744061908665,0.0815744061908665,0.918307914321925,0.0726345644819776,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609,63.8441926345609
"1401",1401,"umc1945",3093.26,8.54152790612943,0.00347134121678827,4.25300613905383,0.0391809166727496,12.6003492783823,0.0018359841142489,57.8537219228096,0.442767439175585,5.68583981823095,0.0583393578321983,1.01860815523566,0.162144306569061,0.0778978819875539,0.0778978819875539,0.918635112863706,0.072650336662225,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875,63.7015022860875
"1402",1402,"gpm168b",3094.97,8.69622500177603,0.00318869745429378,3.40337593945035,0.0650631312732927,11.9343140427076,0.00256151340495683,57.8345683521493,0.443678726693855,5.69460641162069,0.0580642254141997,1.02015391297477,0.160943713048312,0.0695099433764831,0.0695099433764831,0.919263273253791,0.072684096878611,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953,63.917022411953
"1403",1403,"mmp74",3095.26,8.69443501970843,0.0031918303707125,3.40333739562271,0.0650646514065607,11.9327572801958,0.00256350801516092,57.834765203561,0.443673266292046,5.69461307452351,0.0580633815295465,1.01999870074768,0.160935934815298,0.06950614391746,0.06950614391746,0.919267002912716,0.0726841253617512,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264,63.7800586510264
"1404",1404,"IDP554",3095.47,8.69388953320762,0.00319278573027144,3.3991448264501,0.0652302290191916,11.9284260084972,0.00256906565575928,57.8348379461454,0.44367256612629,5.69466562345052,0.0580630523441217,1.01988229871315,0.160922749264255,0.0694600662599523,0.0694600662599523,0.919272773716973,0.0726843077667941,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208,64.1383238405208
"1405",1405,"gpm527a",3095.57,9.53973441135828,0.00201070836637491,2.85595241537925,0.091036308592961,12.2817782755488,0.00215300844585988,57.7968371219549,0.443015431138087,5.70571569134876,0.0581785185530704,1.07552902868876,0.16198138547741,0.0639892706709157,0.0639892706709157,0.920295357783391,0.0726863553117821,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604,64.4272896039604
"1406",1406,"IDP1676",3104.17,19.3471787235022,1.08980138946318e-05,5.44558301027235,0.0196178664185934,24.4815499013419,4.82946457408651e-06,57.4104616306296,0.437844325924512,5.6859618113005,0.0623152038169509,1.51461447707844,0.159576571775525,0.0875296637821294,0.0875296637821294,0.90495479108361,0.072326530189474,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082,64.5778155065082
"1407",1407,"IDP2418",3104.96,24.7837477602058,6.41359659079694e-07,2.90270859468941,0.0884308451413136,27.274773029824,1.19497354020718e-06,57.0783460414747,0.441992231431706,5.7086197414981,0.0651395196802863,1.71939598190163,0.159951404733196,0.0641608659484664,0.0641608659484664,0.911919653035587,0.0723248796323602,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484,64.7217533351484
"1408",1408,"gpm563b",3106.81,24.7756827986058,6.4404882580409e-07,2.90113631885136,0.0885171333538268,27.2653046550511,1.2006441812158e-06,57.0787792237981,0.441990033898078,5.70864061434131,0.0651275951590071,1.71903284026079,0.159943863656937,0.0641450592020463,0.0641450592020463,0.911919092897839,0.0723251590752413,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758,64.2675799086758
"1409",1409,"nfd105",3108.43,41.6012032578785,1.11924364531473e-10,2.95762309801785,0.0854735047383392,44.240797823526,2.47304953379125e-10,56.6896076464018,0.435151246116669,5.71247250840754,0.0620263944646104,2.2141740287368,0.158454663408533,0.0641877124278208,0.0641877124278208,0.909494379539668,0.0719168331696656,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751,65.0944835680751
"1410",1410,"gpm936a",3109.13,41.6046887522719,1.1172500016868e-10,2.95671687736533,0.085521430009625,44.2432823959356,2.46997920597952e-10,56.6894834485659,0.435152009952331,5.71248109121013,0.0620270417719387,2.21431294603328,0.158457873434125,0.0641799570403148,0.0641799570403148,0.909494892904329,0.0719167938768031,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567,65.391277258567
"1411",1411,"umc2027",3109.86,57.1158927601075,4.10871950432572e-14,0.495564206254295,0.481455682815555,57.5209677606629,3.2320684801227e-13,56.3516226074945,0.433989006001787,5.75093599884217,0.063793616163027,2.59110647464288,0.157869103774403,0.0261908599629528,0.0261908599629528,0.914411551143979,0.0716465342879136,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572,65.9609989736572
"1412",1412,"gpm265",3110.12,57.6084673093652,3.19845754815421e-14,0.464250815947012,0.495644020682118,57.9627682285985,2.59146173931357e-13,56.3257446202155,0.434286563674012,5.75148837285424,0.0632147831872923,2.60978712300252,0.158311049592471,0.025387909012173,0.025387909012173,0.91432366393214,0.0716364424505599,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323,65.46834625323
"1413",1413,"IDP852",3113.65,59.7204584462608,1.09334063007039e-14,0.0214363625023066,0.883596454641877,59.7208594922309,1.07592038009462e-13,56.174571504581,0.437184765631677,5.76849008287422,0.0640353365284143,2.65568438963563,0.158188330889361,0.00545178789233947,0.00545178789233947,0.914068979632803,0.0715986596810211,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706,65.3159371492706
"1414",1414,"mmp97",3114.56,51.2686153527279,8.05532332696789e-13,0.0372299034561915,0.846997718539828,51.4587545015225,6.69689418983894e-12,56.2740262215194,0.441154729946787,5.77213596430142,0.0649359843559721,2.48627511941538,0.160202195240887,-0.00721919458243544,-0.00721919458243544,0.912878260035162,0.071782380878837,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834,64.8022498519834
"1415",1415,"gpm458",3121.77,44.1443637353253,3.05028820694858e-11,0.088353357498858,0.766281051219358,44.1745875783405,2.55629038896994e-10,56.5704389612626,0.438416570612833,5.75943816209051,0.0620966344136949,2.2892740536994,0.159198891932097,0.0110937089511268,0.0110937089511268,0.913940443314441,0.0719677173856428,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166,64.8348900271166
"1416",1416,"gpm654",3122.18,54.7603779415414,1.36158311262813e-13,0.451738675416072,0.501510439529139,55.4206155715375,9.23775068032575e-13,56.3611461446956,0.437352383151884,5.78009617983763,0.0631822918172569,2.54725986065992,0.158837811804105,-0.0250201855705987,-0.0250201855705987,0.903837132303909,0.0716659105914173,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416,65.5609318996416
"1417",1417,"AY110310",3122.46,54.9338568430662,1.24655053605261e-13,0.456079802707327,0.499461804292394,55.6109131710333,8.39931053577282e-13,56.3540452391778,0.437403087133893,5.78008005397936,0.0632218580532011,2.55283236166499,0.15892585435827,-0.0251492732258914,-0.0251492732258914,0.903763847074891,0.0716610117882441,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338,65.5969481715338
"1418",1418,"mpik3",3127.26,45.4902257409097,1.53402442884083e-11,1.35321411463304,0.244717005975905,47.0425560649387,6.09310613610261e-11,56.6600039307444,0.43792425787227,5.7925965089996,0.0628719891127054,2.32585887678735,0.159443161369403,-0.0432873172354815,-0.0432873172354815,0.900778472310288,0.0718275091718576,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317,65.5189764232317
"1419",1419,"IDP1667",3129.8,45.5264365432371,1.50592481109739e-11,1.35112799733748,0.245081015577132,47.0760607538003,5.99188255686899e-11,56.6585113257911,0.437932050756316,5.7925522094377,0.0628058639679871,2.32740083981379,0.159484505242242,-0.0432616686800925,-0.0432616686800925,0.90077778102178,0.0718267967492987,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854,65.641132637854
"1420",1420,"IDP2466",3131.26,35.6035202768391,2.41850092473586e-09,0.029277563905687,0.86413972729427,35.6643204300882,1.80132144003044e-08,56.8575170297123,0.439093539843355,5.77247749328988,0.0585480424251052,2.05806961135194,0.159715027449184,-0.00636877665367831,-0.00636877665367831,0.914439921066154,0.0721638408693295,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559,65.3006806747559
"1421",1421,"IDP1943",3133.76,59.8605001917656,1.01824654956093e-14,0.015764527061912,0.90008270715013,59.8618218468061,1.00269892106711e-13,56.1689056908092,0.437255515029261,5.76908948154443,0.0635514455063005,2.65883212496757,0.15819148883336,0.00467411350777193,0.00467411350777193,0.91410829952198,0.0715950065758353,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365
"1422",1422,"IDP1684",3133.77,59.8605880257159,1.01820110832282e-14,0.0157645561583471,0.900082615425504,59.8619096872879,1.00265488325605e-13,56.1689024708268,0.437255529973144,5.76908944342093,0.0635509446526711,2.65883518346276,0.158191552250301,0.00467411917621388,0.00467411917621388,0.914108294995392,0.0715950044297782,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365,65.774717309365
"1423",1423,"IDP2349",3135.98,63.5070435910364,1.59794433739566e-15,1.62515321844719,0.20237473932043,65.8703943029321,4.97079229772629e-15,56.0482349625813,0.439897278969594,5.79378045256034,0.0619007197631611,2.76189588098216,0.159616834546372,-0.0476101855519386,-0.0476101855519386,0.897930863450309,0.0713638754868875,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218,65.8739118225218
"1424",1424,"IDP600",3138.76,54.8024974211499,1.33271312295537e-13,7.71425208949861,0.00547865528714426,63.4073065718629,1.70324970246532e-14,56.4507706735449,0.439845327233399,5.83080082792751,0.0619170002463993,2.57435913788998,0.160443199263851,-0.103576967080638,-0.103576967080638,0.873683931015191,0.071261351113124,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892,65.8025418474892
"1425",1425,"IDP308",3139.55,54.8027291663588,1.33255598397801e-13,7.71849638757308,0.00546578998376628,63.4111128435611,1.70001126946302e-14,56.4508527803728,0.439844470038037,5.83083622575633,0.0619206783645636,2.57418322971815,0.160432010857616,-0.103601521056147,-0.103601521056147,0.873676695017632,0.0712611585826518,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035,65.8508797231035
"1426",1426,"IDP851",3140.9,41.8476856323678,9.86674909487654e-11,3.37866980512331,0.0660453390181935,45.6348782092879,1.23172031869876e-10,56.7257532632308,0.440781330990964,5.81809334014672,0.0623314203163026,2.24368660763469,0.160442400161699,-0.068470606545433,-0.068470606545433,0.894081803686559,0.07183133624515,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398,65.5382281553398
"1427",1427,"gpm366",3146.69,17.1688917430396,3.41991146884355e-05,4.62622606024926,0.0314867501303068,22.2865710078625,1.44721346761906e-05,57.4848546812793,0.448361235919921,5.8423813594957,0.0612074884061507,1.48761741754821,0.166746655022753,-0.0817752847495192,-0.0817752847495192,0.894346205571428,0.0723797671803359,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259,64.3399884259259
"1428",1428,"gpm903b",3149.47,7.0424577193236,0.00795997278316762,1.64742695900682,0.199309497818643,8.88289863940531,0.0117788548165078,57.9771973151437,0.452103872670987,5.81876562069651,0.0581888198898036,0.962165251415172,0.168674407305718,-0.0492438904347988,-0.0492438904347988,0.903611931019519,0.0727917531197558,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912,64.3957578892912
"1429",1429,"bnlg2291",3152.27,0.474576955708889,0.490889056238675,0.549714557245113,0.458434349336487,1.02305832894235,0.599578024032929,58.7593224979302,0.449689752043752,5.80324143007836,0.0603950698226758,0.241830298358083,0.163371962598122,-0.0278562250140821,-0.0278562250140821,0.913093230128133,0.0730037480260692,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021,63.5146681857021
"1430",1430,"bnlg1137",3152.47,0.47448406205986,0.490931490928205,0.549589464440765,0.458485487257421,1.02284637548059,0.599641568718895,58.7593377703165,0.449690332885618,5.80323957348673,0.0603934775672144,0.241813030204349,0.163376332071695,-0.0278537130362283,-0.0278537130362283,0.913094973802743,0.0730037575182147,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217,63.3949163050217
"1431",1431,"gsy289b",3159.18,1.46988459092357,0.225363903535158,2.13818600391191,0.143671689742008,3.62444731982171,0.163290629967024,58.5869062909187,0.454470077680989,5.82760958208236,0.0610094573077815,0.431808705821745,0.165644998057278,-0.0553649463702968,-0.0553649463702968,0.901545103467129,0.0728854440728348,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651,63.6167037154651
"1432",1432,"gpm117c",3160.82,1.55886213611615,0.211831903210114,2.24240515932917,0.134271981980784,3.82040375868411,0.14805049524177,58.5438556612746,0.458194285729178,5.83223675000185,0.061053396741516,0.448864422785838,0.167263034960569,-0.056937750985815,-0.056937750985815,0.902606349211701,0.0728815825560947,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908,63.4388749651908
"1433",1433,"IDP3905",3166.72,3.38031145593472,0.0659795856227203,0.916284562867981,0.338452419555837,4.32648855131925,0.114951580816296,58.252958915917,0.457413202676319,5.81033981198866,0.0622466284612821,0.662378742411581,0.167683000260087,-0.0365588895947512,-0.0365588895947512,0.909535796699139,0.0729088812934677,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149,63.8982520219149
"1434",1434,"umc104a",3168.77,2.32399022492772,0.127392864672319,2.36968039381303,0.12371237717545,4.69023872148486,0.0958357624200321,58.5348642916556,0.443976224274415,5.8246081289319,0.0596435898178668,0.539240350401623,0.164601435393923,-0.0584046015757966,-0.0584046015757966,0.903736052421607,0.0728555011612003,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171,63.9262111004171
"1435",1435,"mmp147",3170.87,1.91058153159265,0.166898675501616,2.83757071350253,0.0920833334355166,4.71779709198555,0.0945242800258908,58.6147211520402,0.442502081745275,5.82792441677567,0.0595360658416005,0.484269669817946,0.162971010968545,-0.0632065214972597,-0.0632065214972597,0.900391628352743,0.0728454950537752,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234,64.6067463706234
"1436",1436,"umc2038",3171.37,1.85360068146227,0.173365193879576,2.81841431240241,0.0931884231716021,4.6366385445007,0.098438895628402,58.6190080326711,0.442796139632249,5.82823237026887,0.0593725838911827,0.477852138355761,0.163264188976812,-0.0631310270815753,-0.0631310270815753,0.900546353308891,0.0728481503986692,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335,63.9181380417335
"1437",1437,"umc19",3174.27,0.943436848517221,0.331395536712657,0.876147544249048,0.349259011487409,1.80479610528162,0.405595852381709,58.6692369179865,0.446391304417905,5.81135080298966,0.060924896016912,0.348814784102142,0.16720602176347,-0.0361445783387929,-0.0361445783387929,0.912812148711388,0.0729814133041896,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846,63.8903846153846
"1438",1438,"IDP1671",3181.68,3.9560357170811,0.0467035693666599,1.34958574464398,0.245350550534775,5.27728611435494,0.0714581684471762,58.2314746066088,0.443462014692103,5.7251830724676,0.0617689213800494,0.696267854875281,0.163045723441071,0.0437421876124574,0.0437421876124574,0.917468812815405,0.0728715999630669,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418
"1439",1439,"IDP1421",3182.89,3.99467577106426,0.0456442334575068,1.45345349203113,0.227974617901969,5.41845598863933,0.0665881933405835,58.2309726260467,0.443054502658501,5.72338081217611,0.0617788350554339,0.699029157813642,0.162897392704125,0.045366661763978,0.045366661763978,0.917403223860606,0.0728644518912524,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418,63.8790697674418
"1440",1440,"bnlg1189",3188.07,0.196618763902649,0.657464037451877,1.65968526938886,0.197645823508132,1.83755075040722,0.39900737633676,58.8254011262814,0.442823761490603,5.72279050168183,0.0591855652083249,0.156305253346505,0.16426854751423,0.0488639053229635,0.0488639053229635,0.920101149013425,0.072939063547057,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468,63.3264936632468
"1441",1441,"bnl5.24b",3190.27,0.535646152804254,0.464242724176502,0.836882988275054,0.36028976206205,1.3807464595891,0.501388900863395,58.7210830959973,0.440829614230643,5.7414504542099,0.0607592368061359,0.25616444469069,0.163119158245995,0.0343741821274927,0.0343741821274927,0.921326891788132,0.0729806990801979,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947,64.2523178807947
